-1,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Roll,Pitch,Throttle,,,,,,Yaw
2022-10-29 17:18:14,218996469,-16.11,13.34,91.36,-8.63,22.5555572,88.3082618,1378,1768,1778,,,,,,1500
2022-10-29 17:18:14,219036662,-17.48,12.83,91.39,-8.63,22.5555572,88.3082618,1401,1748,1778,,,,,,1500
2022-10-29 17:18:14,219077703,-16.35,11.78,90.87,-8.63,22.5555572,88.3082618,1423,1722,1778,,,,,,1500
2022-10-29 17:18:14,219117847,-13.83,12.4,89.03,-8.22,22.5555582,88.3082683,1423,1720,1778,,,,,,1500
2022-10-29 17:18:14,219158284,-11.34,12.78,87.56,-8.22,22.5555582,88.3082683,1441,1719,1778,,,,,,1500
2022-10-29 17:18:14,219196603,-11.89,10.39,87.06,-8.22,22.5555582,88.3082683,1454,1703,1778,,,,,,1500
2022-10-29 17:18:14,219236395,-13.64,10.2,86.71,-8.22,22.5555582,88.3082683,1483,1675,1778,,,,,,1500
2022-10-29 17:18:14,219278276,-15.31,9.81,86.49,-7.37,22.5555593,88.3082733,1495,1665,1778,,,,,,1500
2022-10-29 17:18:14,219317468,-16.78,8.25,86.81,-7.37,22.5555593,88.3082733,1500,1656,1778,,,,,,1500
2022-10-29 17:18:14,219358459,-16.29,6.28,86.92,-7.37,22.5555593,88.3082733,1500,1646,1778,,,,,,1500
2022-10-29 17:18:14,219396074,-13.22,5.38,85.57,-7.37,22.5555593,88.3082733,1500,1646,1776,,,,,,1500
2022-10-29 17:18:14,219436676,-9.72,6.68,83.88,-7.37,22.5555593,88.3082733,1500,1646,1775,,,,,,1500
2022-10-29 17:18:14,219477531,-8.94,5.18,82.72,-7.37,22.5555593,88.3082733,1500,1643,1775,,,,,,1500
2022-10-29 17:18:14,219517696,-10.28,4.16,82.08,-6.1,22.5555607,88.3082779,1500,1643,1775,,,,,,1500
2022-10-29 17:18:14,219558634,-12.21,4.33,81.36,-6.1,22.5555607,88.3082779,1500,1644,1772,,,,,,1500
2022-10-29 17:18:14,219596462,-13.83,3.27,81.12,-6.1,22.5555607,88.3082779,1500,1646,1770,,,,,,1500
2022-10-29 17:18:14,219636739,-14.12,1.57,80.94,-6.1,22.5555607,88.3082779,1500,1649,1769,,,,,,1500
2022-10-29 17:18:14,219678066,-11.13,0.49,79.57,-6.1,22.5555607,88.3082779,1500,1658,1768,,,,,,1500
